"pvar","yearmat","sqid","mm","T98","ID"
0.823333333333333,"2010","3267",0.525,0,11878
0.786666666666667,"2010","3267",0.525,0,11879
0.793333333333333,"2010","3267",0.525,0,11880
0.686666666666667,"2010","3267",0.525,0,11881
0.693333333333333,"2010","3267",0.525,0,11882
0.75,"2010","3267",0.525,0,11883
0.77,"2010","3267",0.525,0,11884
0.823333333333333,"2010","3267",0.525,0,11885
0.756666666666667,"2010","3267",0.525,0,11886
0.723333333333333,"2010","3267",0.525,0,11887
0.74,"2010","3267",0.525,0,11888
0.773333333333333,"2010","3267",0.525,0,11889
0.816666666666667,"2010","3267",0.525,0,11890
0.803333333333333,"2010","3267",0.525,0,11891
0.743333333333333,"2010","3267",0.525,0,11892
0.81,"2010","3267",0.525,0,11893
0.843333333333333,"2010","3267",0.525,0,11894
0.843333333333333,"2010","3267",0.525,0,11895
0.806666666666667,"2010","3267",0.525,0,11896
0.646666666666667,"2010","3850",0.391666666666667,0,11897
0.726666666666667,"2010","3850",0.391666666666667,0,11898
0.765,"2010","3850",0.45,0.06,11899
0.8275,"2010","3850",0.45,0.06,11900
0.843333333333333,"2010","3850",0.391666666666667,0,11901
0.736666666666667,"2010","3850",0.391666666666667,0,11902
0.773333333333333,"2010","3850",0.391666666666667,0,11903
0.785,"2010","3850",0.45,0,11904
0.815,"2010","3850",0.45,0.14,11905
0.823333333333333,"2010","3850",0.391666666666667,0.04,11906
0.755,"2010","3850",0.475,0,11907
0.763333333333333,"2010","3850",0.391666666666667,0,11908
0.756666666666667,"2010","3850",0.525,0,11909
0.806666666666667,"2010","3850",0.525,0,11910
0.805,"2010","3850",0.475,0.04,11911
0.753333333333333,"2010","3850",0.391666666666667,0,11912
0.685,"2010","3850",0.475,0.02,11913
0.74,"2010","3850",0.475,0,11914
0.815,"2010","3850",0.475,0,11915
0.795,"2010","3850",0.475,0.18,11916
0.716666666666667,"2010","3850",0.391666666666667,0.04,11917
0.645,"2010","3850",0.475,0.04,11918
0.69,"2010","3850",0.475,0,11919
0.79,"2010","3850",0.475,0,11920
0.815,"2010","3850",0.475,0,11921
0.18,"2011","843",0.7625,0.06,11922
0.25,"2011","843",0.7625,0.1,11923
0.225,"2011","843",0.7625,0.04,11924
0.485,"2011","843",0.7625,0.02,11925
NA,"2011","843",NA,0.06,11926
0.326666666666667,"2011","843",0.508333333333333,0,11927
0.353333333333333,"2011","843",0.508333333333333,0,11928
0.265,"2011","843",0.7625,0.08,11929
0.35,"2011","843",0.7625,0,11930
0.54,"2011","843",0.9625,0,11931
0.343333333333333,"2011","843",0.508333333333333,0,11932
0.3,"2011","843",0.508333333333333,0,11933
0.37,"2011","843",0.508333333333333,0,11934
0.503333333333333,"2011","843",0.508333333333333,0,11935
0.63,"2011","843",0.508333333333333,0,11936
0.373333333333333,"2011","843",0.508333333333333,0,11937
0.346666666666667,"2011","843",0.508333333333333,0,11938
0.38,"2011","843",0.508333333333333,0,11939
0.456666666666667,"2011","843",0.508333333333333,0,11940
0.5,"2011","843",0.508333333333333,0,11941
0.346666666666667,"2011","843",0.508333333333333,0,11942
0.37,"2011","843",0.508333333333333,0,11943
0.463333333333333,"2011","843",0.508333333333333,0,11944
0.536666666666667,"2011","843",0.508333333333333,0,11945
0.463333333333333,"2011","843",0.508333333333333,0,11946
0.256666666666667,"2011","972",0.508333333333333,0,11947
0.203333333333333,"2011","972",0.508333333333333,0,11948
0.21,"2011","972",0.508333333333333,0,11949
0.286666666666667,"2011","972",0.508333333333333,0.12,11950
0.356666666666667,"2011","972",0.508333333333333,0.06,11951
0.22,"2011","972",0.508333333333333,0.04,11952
0.186666666666667,"2011","972",0.508333333333333,0,11953
0.21,"2011","972",0.508333333333333,0,11954
0.286666666666667,"2011","972",0.508333333333333,0.06,11955
0.363333333333333,"2011","972",0.508333333333333,0,11956
0.223333333333333,"2011","972",0.508333333333333,0,11957
0.223333333333333,"2011","972",0.508333333333333,0,11958
0.246666666666667,"2011","972",0.508333333333333,0,11959
0.293333333333333,"2011","972",0.508333333333333,0,11960
0.313333333333333,"2011","972",0.508333333333333,0,11961
0.253333333333333,"2011","972",0.508333333333333,0,11962
0.236666666666667,"2011","972",0.508333333333333,0,11963
0.243333333333333,"2011","972",0.508333333333333,0,11964
0.306666666666667,"2011","972",0.508333333333333,0,11965
0.356666666666667,"2011","972",0.508333333333333,0,11966
0.245,"2011","972",0.7625,0,11967
0.185,"2011","972",0.7625,0,11968
0.215,"2011","972",0.7625,0,11969
0.3,"2011","972",0.508333333333333,0,11970
0.496666666666667,"2011","972",0.508333333333333,0,11971
0.286666666666667,"2011","1548",0.508333333333333,0.02,11972
0.28,"2011","1548",0.508333333333333,0.02,11973
0.313333333333333,"2011","1548",0.508333333333333,0,11974
0.436666666666667,"2011","1548",0.508333333333333,0,11975
0.83,"2011","1548",0.508333333333333,0,11976
0.2,"2011","1548",0.7625,0.02,11977
0.31,"2011","1548",0.508333333333333,0,11978
0.34,"2011","1548",0.508333333333333,0.08,11979
0.403333333333333,"2011","1548",0.508333333333333,0,11980
0.683333333333333,"2011","1548",0.508333333333333,0.2,11981
0.21,"2011","1490",0.7625,0,11982
0.205,"2011","1490",0.7625,0,11983
0.335,"2011","1490",0.7625,0.04,11984
0.5,"2011","1490",0.7625,0,11985
0.705,"2011","1548",0.7625,0,11986
0.34,"2011","1548",0.7625,0,11987
0.355,"2011","1548",0.7625,0,11988
0.44,"2011","1548",0.7625,0,11989
0.62,"2011","1548",0.7625,0,11990
0.795,"2011","1490",0.7625,0,11991
0.43,"2011","1490",0.7625,0,11992
0.46,"2011","1490",0.7625,0,11993
0.465,"2011","1490",0.7625,0,11994
0.5,"2011","1548",0.7625,0,11995
0.665,"2011","1548",0.7625,0,11996
0.615,"2011","1548",0.28125,0,11997
0.61,"2011","1548",0.28125,0,11998
0.545,"2011","1548",0.28125,0.04,11999
0.57,"2011","1490",0.28125,0.02,12000
0.545,"2011","1490",0.28125,0,12001
0.78,"2011","1490",0,0.06,12002
0.77,"2011","1490",0,0,12003
0.73,"2011","1548",0,0,12004
0.72,"2011","1548",0,0,12005
0.73,"2011","1548",0,0,12006
0.75,"2011","1548",0,0,12007
0.77,"2011","1548",0,0.08,12008
0.75,"2011","1490",0,0.02,12009
0.77,"2011","1490",0,0,12010
0.74,"2011","1490",0,0,12011
0.78,"2011","1490",0,0,12012
0.78,"2011","1490",0,0,12013
0.79,"2011","1490",0,0,12014
0.74,"2011","1490",0,0,12015
0.73,"2011","1490",0,0.02,12016
0.3,"2011","486",0.508333333333333,0,12017
0.333333333333333,"2011","486",0.508333333333333,0,12018
0.35,"2011","486",0.508333333333333,0,12019
0.383333333333333,"2011","486",0.508333333333333,0.02,12020
0.393333333333333,"2011","486",0.508333333333333,0.1,12021
0.535,"2011","486",0.48125,0,12022
0.55,"2011","486",0.48125,0,12023
0.75,"2011","486",0,0,12024
0.71,"2011","486",0,0.02,12025
0.74,"2011","486",0,0.02,12026
0.35,"2011","486",0.508333333333333,0,12027
0.326666666666667,"2011","486",0.508333333333333,0,12028
0.3,"2011","486",0.508333333333333,0,12029
0.32,"2011","486",0.508333333333333,0,12030
0.406666666666667,"2011","486",0.508333333333333,0,12031
0.32,"2011","486",0.508333333333333,0,12032
0.29,"2011","486",0.508333333333333,0,12033
0.283333333333333,"2011","486",0.508333333333333,0,12034
0.296666666666667,"2011","486",0.508333333333333,0,12035
0.386666666666667,"2011","486",0.508333333333333,0,12036
0.273333333333333,"2011","486",0.508333333333333,0,12037
0.253333333333333,"2011","486",0.508333333333333,0,12038
0.29,"2011","486",0.508333333333333,0,12039
0.293333333333333,"2011","486",0.508333333333333,0,12040
0.423333333333333,"2011","486",0.508333333333333,0,12041
0.286666666666667,"2011","859",0.508333333333333,0,12042
0.283333333333333,"2011","859",0.508333333333333,0,12043
0.303333333333333,"2011","859",0.508333333333333,0,12044
0.43,"2011","859",0.508333333333333,0,12045
0.566666666666667,"2011","859",0.508333333333333,0,12046
0.595,"2011","859",0.28125,0,12047
0.54,"2011","859",0.28125,0,12048
0.58,"2011","859",0.28125,0,12049
0.555,"2011","859",0.28125,0,12050
0.545,"2011","859",0.28125,0,12051
0.57,"2011","859",0.28125,0,12052
0.51,"2011","859",0.28125,0,12053
0.445,"2011","859",0.28125,0,12054
0.44,"2011","859",0.28125,0,12055
0.49,"2011","859",0.28125,0,12056
0.62,"2011","859",0.28125,0,12057
0.55,"2011","859",0.28125,0,12058
0.555,"2011","859",0.28125,0,12059
0.56,"2011","859",0.28125,0.02,12060
0.565,"2011","859",0.28125,0,12061
0.6,"2011","859",0.28125,0,12062
0.48,"2011","859",0.28125,0,12063
0.42,"2011","859",0.28125,0,12064
0.43,"2011","859",0.28125,0,12065
0.46,"2011","859",0.28125,0,12066
0.625,"2011","2904",0.28125,1,12067
0.555,"2011","2904",0.28125,1,12068
0.55,"2011","2904",0.28125,1,12069
0.55,"2011","2904",0.28125,1,12070
0.57,"2011","2904",0.28125,1,12071
0.595,"2011","2904",0.28125,1,12072
0.545,"2011","2904",0.28125,1,12073
0.465,"2011","2904",0.28125,1,12074
0.5,"2011","2904",0.28125,1,12075
0.465,"2011","2904",0.28125,1,12076
0.535,"2011","2904",0.28125,0.96,12077
0.56,"2011","2904",0.28125,0.96,12078
0.53,"2011","2904",0.28125,0.96,12079
0.5,"2011","2904",0.28125,1,12080
0.51,"2011","2904",0.28125,1,12081
0.695,"2011","2904",0.28125,1,12082
0.765,"2011","2904",0.28125,1,12083
0.71,"2011","2904",0.28125,1,12084
0.615,"2011","2904",0.28125,1,12085
0.56,"2011","2904",0.28125,1,12086
0.48,"2011","2904",0.28125,1,12087
0.55,"2011","2904",0.28125,1,12088
0.545,"2011","2904",0.28125,1,12089
0.555,"2011","2904",0.28125,1,12090
0.52,"2011","2904",0.28125,1,12091
0.58,"2011","2030",0.28125,0,12092
0.66,"2011","2030",0.28125,0,12093
0.75,"2011","2030",0.28125,0.02,12094
0.755,"2011","2030",0.28125,0.2,12095
0.72,"2011","2030",0.28125,0.4,12096
1,"2011","2030",0.28125,0,12097
1,"2011","2030",0.28125,0,12098
1,"2011","2030",0.28125,0,12099
1,"2011","2030",0.28125,0,12100
1,"2011","2030",0.28125,0.24,12101
1,"2011","2030",0.28125,0,12102
1,"2011","2030",0.28125,0,12103
1,"2011","2030",0.28125,0,12104
1,"2011","2030",0.28125,0,12105
1,"2011","2030",0.28125,0,12106
0.985,"2011","2030",0.28125,0,12107
0.98,"2011","2030",0.28125,0,12108
0.99,"2011","2030",0.28125,0.32,12109
0.98,"2011","2030",0.28125,0.04,12110
1,"2011","2030",0.28125,0,12111
0.915,"2011","2030",0.28125,0,12112
0.93,"2011","2030",0.28125,0,12113
0.915,"2011","2030",0.28125,0.12,12114
0.93,"2011","2030",0.28125,0.48,12115
1,"2011","2030",0.28125,0,12116
0.875,"2011","1637",0.28125,0,12117
0.885,"2011","1637",0.28125,0,12118
0.88,"2011","1637",0.28125,0,12119
0.85,"2011","1637",0.5625,0,12120
0.945,"2011","1637",0.28125,0,12121
0.42,"2011","4188",0.508333333333333,0.1,12122
0.446666666666667,"2011","4188",0.508333333333333,0.12,12123
0.41,"2011","4188",0.508333333333333,0,12124
0.43,"2011","4188",0.508333333333333,0,12125
0.383333333333333,"2011","4188",0.508333333333333,0,12126
0.445,"2011","1637",0.48125,0,12127
0.49,"2011","1637",0.508333333333333,0,12128
0.416666666666667,"2011","1637",0.508333333333333,0,12129
0.396666666666667,"2011","1637",0.508333333333333,0,12130
0.37,"2011","1637",0.508333333333333,0,12131
0.22,"2011","4188",0.9625,0.26,12132
0.375,"2011","4188",0.7625,0.06,12133
0.413333333333333,"2011","4188",0.508333333333333,0,12134
0.426666666666667,"2011","4188",0.508333333333333,0,12135
0.393333333333333,"2011","4188",0.508333333333333,0,12136
0.28,"2011","1637",0.7625,0,12137
0.315,"2011","1637",0.7625,0,12138
0.28,"2011","1637",0.7625,0,12139
0.255,"2011","1637",0.7625,0,12140
0.245,"2011","1637",0.7625,0,12141
0.26,"2011","4188",0.7625,0.06,12142
0.32,"2011","4188",0.7625,0.08,12143
0.32,"2011","4188",0.7625,0,12144
0.255,"2011","4188",0.7625,0,12145
0.2,"2011","4188",0.7625,0,12146
0.68,"2011","1637",0,0,12147
0.71,"2011","1637",0,0,12148
0.72,"2011","1637",0,0,12149
0.69,"2011","1637",0,0,12150
0.67,"2011","1637",0,0,12151
0.68,"2011","4188",0,0.02,12152
0.69,"2011","4188",0,0,12153
0.7,"2011","4188",0,0,12154
0.65,"2011","4188",0,0,12155
0.61,"2011","4188",0,0,12156
0.63,"2011","1637",0,0,12157
0.65,"2011","1637",0,0,12158
0.64,"2011","1637",0,0.1,12159
0.61,"2011","1637",0,0,12160
0.58,"2011","1637",0,0,12161
0.63,"2011","4188",0,0,12162
0.62,"2011","4188",0,0,12163
0.66,"2011","4188",0,0,12164
0.66,"2011","4188",0,0,12165
0.67,"2011","4188",0,0,12166
0.61,"2011","3764",0,1,12167
0.65,"2011","3764",0,0.92,12168
0.68,"2011","3764",0,0.32,12169
0.7,"2011","3764",0,0.12,12170
0.34,"2011","3764",0.48125,0.56,12171
0.675,"2011","3764",0.28125,1,12172
0.515,"2011","3764",0.28125,0.88,12173
0.5,"2011","3764",0.28125,0.56,12174
0.455,"2011","3764",0.28125,0.36,12175
0.47,"2011","3764",0.28125,0.68,12176
0.625,"2011","2598",0.28125,0,12177
0.6,"2011","2598",0.28125,0,12178
0.53,"2011","2598",0.28125,0,12179
0.56,"2011","2598",0.28125,0,12180
0.595,"2011","2598",0.28125,0.08,12181
0.55,"2011","3764",0.28125,1,12182
0.44,"2011","3764",0.28125,1,12183
0.435,"2011","3764",0.28125,0,12184
0.455,"2011","3764",0.28125,0.92,12185
0.465,"2011","3764",0.28125,0.8,12186
0.635,"2011","2598",0.28125,0.04,12187
0.55,"2011","2598",0.28125,0.32,12188
0.49,"2011","2598",0.28125,0.56,12189
0.525,"2011","2598",0.28125,0.8,12190
0.635,"2011","2598",0.28125,0.4,12191
0.49,"2011","3764",0.28125,1,12192
0.45,"2011","3764",0.28125,1,12193
0.43,"2011","3764",0.28125,0.68,12194
0.395,"2011","3764",0.28125,1,12195
0.43,"2011","3764",0.28125,1,12196
0.62,"2011","3161",0.28125,0.6,12197
0.58,"2011","3161",0.28125,0.76,12198
0.565,"2011","3161",0.28125,1,12199
0.565,"2011","3161",0.28125,1,12200
0.55,"2011","3161",0.28125,1,12201
0.455,"2011","2598",0.28125,0.84,12202
0.455,"2011","2598",0.28125,0.24,12203
0.425,"2011","2598",0.28125,0.08,12204
0.375,"2011","2598",0.28125,0.24,12205
0.38,"2011","2598",0.28125,0.24,12206
0.655,"2011","3764",0.28125,1,12207
0.6,"2011","3764",0.28125,1,12208
0.61,"2011","3764",0.28125,1,12209
0.55,"2011","3764",0.28125,1,12210
0.5,"2011","3764",0.28125,1,12211
0.455,"2011","3161",0.28125,0.24,12212
0.45,"2011","3161",0.28125,0.04,12213
0.44,"2011","3161",0.28125,0.92,12214
0.425,"2011","3161",0.28125,0.76,12215
0.405,"2011","3161",0.28125,0.52,12216
0.62,"2011","2598",0.28125,0.28,12217
0.58,"2011","2598",0.28125,0,12218
0.53,"2011","2598",0.28125,0,12219
0.48,"2011","2598",0.28125,0.12,12220
0.46,"2011","2598",0.28125,0.28,12221
0.735,"2011","3161",0.28125,0.12,12222
0.69,"2011","3161",0.28125,0.2,12223
0.67,"2011","3161",0.28125,0.88,12224
0.655,"2011","3161",0.28125,0.76,12225
0.665,"2011","3161",0.28125,0.52,12226
0.74,"2011","2598",0,0,12227
0.7,"2011","2598",0,0,12228
0.67,"2011","2598",0,0,12229
0.64,"2011","2598",0,0,12230
0.64,"2011","2598",0,0.44,12231
0.72,"2011","1781",0.28125,0,12232
0.705,"2011","1781",0.28125,0,12233
0.665,"2011","1781",0.28125,0,12234
0.67,"2011","1781",0.28125,0,12235
0.69,"2011","1781",0.28125,0,12236
0.47,"2011","3161",0.48125,0.22,12237
0.425,"2011","3161",0.48125,0.92,12238
0.32,"2011","3161",0.48125,1,12239
0.335,"2011","3161",0.48125,1,12240
0.65,"2011","3161",0,1,12241
0.705,"2011","1781",0.28125,0,12242
0.88,"2011","1781",0,0,12243
0.67,"2011","1781",0.28125,0,12244
0.68,"2011","1781",0.28125,0,12245
0.705,"2011","1781",0.28125,0.04,12246
0.41,"2011","3161",0.48125,1,12247
0.365,"2011","3161",0.48125,1,12248
0.3,"2011","3161",0.48125,1,12249
0.32,"2011","3161",0.48125,1,12250
0.32,"2011","3161",0.48125,1,12251
NA,"2011","1781",NA,0,12252
0.53,"2011","1781",0.5625,0,12253
0.52,"2011","1781",0.5625,0,12254
0.665,"2011","1781",0.28125,0,12255
0.7,"2011","1781",0.28125,0,12256
0.32,"2011","1781",0.508333333333333,0,12257
0.333333333333333,"2011","1781",0.508333333333333,0,12258
0.31,"2011","1781",0.508333333333333,0,12259
0.306666666666667,"2011","1781",0.508333333333333,0,12260
0.32,"2011","1781",0.508333333333333,0,12261
NA,"2011","1781",NA,0,12262
NA,"2011","1781",NA,0,12263
NA,"2011","1781",NA,0,12264
NA,"2011","1781",NA,0,12265
NA,"2011","1781",NA,0,12266
0.336666666666667,"2011","2450",0.508333333333333,0,12267
0.343333333333333,"2011","2450",0.508333333333333,0.1,12268
0.286666666666667,"2011","2450",0.508333333333333,0.14,12269
0.323333333333333,"2011","2450",0.508333333333333,0,12270
0.366666666666667,"2011","2450",0.508333333333333,0.06,12271
0.353333333333333,"2011","2450",0.508333333333333,0,12272
0.343333333333333,"2011","2450",0.508333333333333,0,12273
0.333333333333333,"2011","2450",0.508333333333333,0.06,12274
0.386666666666667,"2011","2450",0.508333333333333,0,12275
0.396666666666667,"2011","2450",0.508333333333333,0,12276
0.386666666666667,"2011","2450",0.508333333333333,0,12277
0.39,"2011","2450",0.508333333333333,0,12278
0.366666666666667,"2011","2450",0.508333333333333,0.1,12279
0.36,"2011","2450",0.508333333333333,0,12280
0.353333333333333,"2011","2450",0.508333333333333,0,12281
0.47,"2011","2450",0.28125,0,12282
0.5,"2011","2450",0.28125,0,12283
0.326666666666667,"2011","2450",0.508333333333333,0,12284
0.336666666666667,"2011","2450",0.508333333333333,0,12285
0.29,"2011","2450",0.508333333333333,0,12286
0.293333333333333,"2011","2450",0.508333333333333,0,12287
0.316666666666667,"2011","2450",0.508333333333333,0.02,12288
0.306666666666667,"2011","2450",0.508333333333333,0.04,12289
0.313333333333333,"2011","2450",0.508333333333333,0,12290
0.33,"2011","2450",0.508333333333333,0,12291
0.33,"2011","2018",0.508333333333333,0.2,12292
0.343333333333333,"2011","2018",0.508333333333333,0.04,12293
0.303333333333333,"2011","2018",0.508333333333333,0.16,12294
0.29,"2011","2018",0.508333333333333,0,12295
0.3,"2011","2018",0.508333333333333,0,12296
0.64,"2011","2018",0,0,12297
0.58,"2011","2018",0,0,12298
0.57,"2011","2018",0,0,12299
0.58,"2011","2018",0,0,12300
0.62,"2011","2018",0,0,12301
0.59,"2011","2018",0,0,12302
0.59,"2011","2018",0,0.04,12303
0.63,"2011","2018",0,0,12304
0.65,"2011","2018",0,0,12305
0.64,"2011","2018",0,0,12306
0.63,"2011","2018",0,0,12307
0.65,"2011","2018",0,0,12308
0.63,"2011","2018",0,0.04,12309
0.6,"2011","2018",0,0,12310
0.59,"2011","2018",0,0,12311
0.6,"2011","2018",0,0,12312
0.57,"2011","2018",0,0,12313
0.54,"2011","2018",0,0,12314
0.55,"2011","2018",0,0,12315
0.65,"2011","2018",0,0,12316
0.425,"2011","2707",0.48125,0,12317
0.38,"2011","2707",0.48125,0,12318
0.485,"2011","2707",0.48125,0,12319
0.86,"2011","2707",0,0,12320
0.74,"2011","2707",0,0,12321
0.375,"2011","2707",0.48125,0,12322
0.355,"2011","2707",0.48125,0,12323
0.335,"2011","2707",0.48125,0.04,12324
0.68,"2011","2707",0,0.18,12325
0.71,"2011","2707",0,0.12,12326
0.37,"2011","2707",0.48125,0.22,12327
0.32,"2011","2707",0.48125,0.02,12328
0.275,"2011","2707",0.48125,0.08,12329
0.335,"2011","2707",0.48125,0.02,12330
0.32,"2011","2707",0.48125,0.2,12331
0.32,"2011","1821",0.48125,0,12332
0.3,"2011","1821",0.48125,0,12333
0.3,"2011","1821",0.48125,0,12334
0.32,"2011","1821",0.48125,0,12335
0.295,"2011","1821",0.48125,0,12336
0.26,"2011","2707",0.48125,0.68,12337
0.27,"2011","2707",0.48125,0.12,12338
0.32,"2011","2707",0.48125,0.04,12339
0.305,"2011","2707",0.48125,0.02,12340
0.31,"2011","2707",0.48125,0,12341
0.58,"2011","1821",0,0,12342
0.56,"2011","1821",0.28125,0,12343
0.62,"2011","1821",0.28125,0,12344
0.62,"2011","1821",0.28125,0,12345
0.63,"2011","1821",0.28125,0.2,12346
NA,"2011","2707",NA,0.04,12347
0.48,"2011","2707",0.5625,0,12348
0.48,"2011","2707",0.5625,0,12349
0.49,"2011","2707",0.5625,0,12350
0.6,"2011","2707",0.28125,0,12351
0.47,"2011","1821",0.5625,0,12352
0.48,"2011","1821",0.5625,0,12353
0.49,"2011","1821",0.5625,0,12354
0.48,"2011","1821",0.5625,0,12355
0.53,"2011","1821",0.5625,0.1,12356
0.49,"2011","1023",0.5625,0,12357
0.48,"2011","1023",0.5625,0,12358
0.48,"2011","1023",0.5625,0,12359
0.48,"2011","1023",0.5625,0,12360
0.56,"2011","1023",0.5625,0,12361
0.53,"2011","1821",0.5625,0,12362
0.48,"2011","1821",0.5625,0,12363
0.47,"2011","1821",0.5625,0.12,12364
0.51,"2011","1821",0.5625,0,12365
0.58,"2011","1821",0.5625,0,12366
NA,"2011","1023",NA,0.12,12367
NA,"2011","1023",NA,0,12368
NA,"2011","1023",NA,0.02,12369
NA,"2011","1023",NA,0.02,12370
NA,"2011","1023",NA,0,12371
NA,"2011","1821",NA,0,12372
NA,"2011","1821",NA,0,12373
NA,"2011","1821",NA,0.22,12374
NA,"2011","1821",NA,0,12375
NA,"2011","1821",NA,0.04,12376
NA,"2011","1023",NA,0.26,12377
NA,"2011","1023",NA,0.04,12378
NA,"2011","1023",NA,0.04,12379
NA,"2011","1023",NA,0,12380
NA,"2011","1023",NA,0,12381
0.44,"2011","1023",0,0,12382
0.5,"2011","1023",0,0.14,12383
0.48,"2011","1023",0,0,12384
0.5,"2011","1023",0,0,12385
0.7,"2011","1023",0,0,12386
0.435,"2011","1023",0.28125,0,12387
0.53,"2011","1023",0,0.12,12388
0.54,"2011","1023",0,0,12389
0.61,"2011","1023",0,0,12390
0.77,"2011","1023",0,0,12391
0.78,"2011","2789",0,0,12392
0.66,"2011","2789",0,0,12393
0.61,"2011","2789",0,0,12394
0.7,"2011","2789",0,0,12395
0.78,"2011","2789",0,0,12396
0.73,"2011","2789",0,0,12397
0.61,"2011","2789",0,0,12398
0.63,"2011","2789",0,0,12399
0.73,"2011","2789",0,0,12400
0.8,"2011","2789",0,0,12401
0.61,"2011","2185",0,0,12402
0.57,"2011","2185",0,0.1,12403
0.69,"2011","2185",0,0.02,12404
0.71,"2011","2185",0,0.04,12405
0.67,"2011","2185",0,0.08,12406
0.54,"2011","2789",0,0,12407
0.66,"2011","2789",0,0,12408
0.71,"2011","2789",0,0,12409
0.66,"2011","2789",0,0,12410
0.53,"2011","2789",0,0,12411
0.62,"2011","2185",0,0,12412
0.7,"2011","2185",0,0,12413
0.65,"2011","2185",0,0,12414
0.55,"2011","2185",0,0,12415
0.46,"2011","2185",0,0,12416
NA,"2011","1062",NA,0,12417
NA,"2011","1062",NA,0,12418
NA,"2011","1062",NA,0,12419
NA,"2011","1062",NA,0,12420
NA,"2011","1062",NA,0,12421
NA,"2011","2789",NA,0,12422
NA,"2011","2789",NA,0,12423
NA,"2011","2789",NA,0,12424
NA,"2011","2789",NA,0,12425
NA,"2011","2789",NA,0,12426
0.61,"2011","2185",0.5625,0.04,12427
0.63,"2011","2185",0.5625,0.04,12428
0.67,"2011","2185",0.5625,0,12429
0.67,"2011","2185",0.5625,0,12430
0.69,"2011","2185",0.5625,0,12431
0.63,"2011","1062",0.5625,0,12432
0.66,"2011","1062",0.5625,0,12433
0.7,"2011","1062",0.5625,0,12434
0.65,"2011","1062",0.5625,0.1,12435
0.65,"2011","1062",0.5625,0.08,12436
0.66,"2011","2789",0.5625,0,12437
0.67,"2011","2789",0.5625,0,12438
0.65,"2011","2789",0.5625,0,12439
0.66,"2011","2789",0.5625,0,12440
0.61,"2011","2789",0.5625,0,12441
0.18,"2011","2185",0.9625,0.16,12442
0.17,"2011","2185",0.9625,0.3,12443
0.39,"2011","2185",0.9625,0.28,12444
0.44,"2011","2185",0.9625,0.04,12445
0.28,"2011","2185",0.9625,0,12446
0.03,"2011","1062",0.9625,0.02,12447
0.07,"2011","1062",0.9625,0.06,12448
0.24,"2011","1062",0.9625,0,12449
0.27,"2011","1062",0.9625,0.1,12450
0.12,"2011","1062",0.9625,0,12451
0.12,"2011","2185",0.9625,0,12452
0.06,"2011","2185",0.9625,0.1,12453
0.05,"2011","2185",0.9625,0.34,12454
0.17,"2011","2185",0.9625,0.42,12455
0,"2011","2185",0.9625,0.06,12456
0.1,"2011","1062",0.9625,0,12457
0.21,"2011","1062",0.9625,0,12458
0.23,"2011","1062",0.9625,0,12459
0.23,"2011","1062",0.9625,0.04,12460
0,"2011","1062",0.9625,0,12461
0.35,"2011","1062",0.48125,0,12462
0.41,"2011","1062",0.48125,0,12463
0.475,"2011","1062",0.48125,0,12464
0.36,"2011","1062",0.48125,0.06,12465
0.32,"2011","1062",0.48125,0.04,12466
NA,"2011","2574",NA,0,12467
NA,"2011","2574",NA,0,12468
NA,"2011","2574",NA,0,12469
NA,"2011","2574",NA,0,12470
0.62,"2011","2574",0,0.08,12471
NA,"2011","470",NA,0,12472
NA,"2011","470",NA,0,12473
0.22,"2011","470",0.9625,0,12474
0.22,"2011","470",0.9625,0,12475
0.29,"2011","470",0.48125,0,12476
0.45,"2011","2574",0.5625,0.06,12477
NA,"2011","2574",NA,0,12478
NA,"2011","2574",NA,0,12479
NA,"2011","2574",NA,0,12480
0.55,"2011","2574",0,0,12481
NA,"2011","470",NA,0,12482
NA,"2011","470",NA,0.12,12483
NA,"2011","470",NA,0.1,12484
NA,"2011","470",NA,0.02,12485
0.43,"2011","470",0,0,12486
NA,"2011","2574",NA,0,12487
NA,"2011","2574",NA,0.04,12488
NA,"2011","2574",NA,0,12489
NA,"2011","2574",NA,0,12490
0.57,"2011","2574",0,0,12491
0.385,"2011","470",0.48125,0,12492
0.36,"2011","470",0.48125,0,12493
0.38,"2011","470",0.48125,0.02,12494
0.35,"2011","470",0.48125,0.02,12495
0.355,"2011","470",0.48125,0,12496
0.486666666666667,"2011","2574",0.508333333333333,0,12497
0.385,"2011","2574",0.48125,0.02,12498
0.345,"2011","2574",0.48125,0,12499
0.38,"2011","2574",0.48125,0,12500
0.35,"2011","2574",0.48125,0,12501
0.435,"2011","470",0.48125,0.04,12502
0.39,"2011","470",0.48125,0,12503
0.35,"2011","470",0.48125,0,12504
0.42,"2011","470",0.48125,0,12505
0.375,"2011","470",0.48125,0,12506
0.365,"2011","2574",0.48125,0,12507
0.355,"2011","2574",0.48125,0,12508
0.38,"2011","2574",0.48125,0,12509
0.36,"2011","2574",0.48125,0.06,12510
0.32,"2011","2574",0.48125,0.06,12511
0.13,"2011","470",0.9625,0.22,12512
0.02,"2011","470",0.9625,0.04,12513
NA,"2011","470",NA,0,12514
NA,"2011","470",NA,0,12515
NA,"2011","470",NA,0,12516
0.435,"2011","553",0.48125,0.2,12517
0.435,"2011","553",0.48125,0,12518
0.49,"2011","553",0.48125,0,12519
0.46,"2011","553",0.48125,0,12520
